FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2021-05-01,2021,5,HUNGARY,LH,26661.71225,1641,FALSE
2021-05-01,2021,5,ICELAND,BI,14590.28065,1359,FALSE
2021-05-01,2021,5,IRELAND,EI,63710.60985,2258,FALSE
2021-05-01,2021,5,ITALY,LI,378946.3299,27086,FALSE
2021-05-01,2021,5,KOSOVO,BK,8179.3404,577,FALSE
2021-05-01,2021,5,LATVIA,EV,12629.75855,1158,FALSE
2021-05-01,2021,5,LITHUANIA,EY,12264.14225,1148,FALSE
2021-05-01,2021,5,LUXEMBOURG,EL,152270.67575,1673,FALSE
2021-05-01,2021,5,MALTA,LM,10256.66245,1001,FALSE
2021-05-01,2021,5,"MOLDOVA, REPUBLIC OF",LU,8226.00115,582,FALSE
2021-05-01,2021,5,MONACO,LN,47.243700000000004,69,FALSE
2021-05-01,2021,5,MONTENEGRO,LY,3384.04895,536,FALSE
2021-05-01,2021,5,NETHERLANDS,EH,532131.731,13015,FALSE
2021-05-01,2021,5,NORTH MACEDONIA,LW,5081.57685,527,FALSE
2021-05-01,2021,5,NORWAY,EN,83303.71685,15470,TRUE
2021-05-01,2021,5,POLAND,EP,88113.9574,7045,FALSE
2021-05-01,2021,5,PORTUGAL,LP,164770.3118,9373,TRUE
2021-05-01,2021,5,ROMANIA,LR,59700.64755,4864,FALSE
2021-05-01,2021,5,SERBIA,LY,24927.57485,1865,FALSE
2021-05-01,2021,5,SLOVAKIA,LZ,2539.73995,535,FALSE
2021-05-01,2021,5,SLOVENIA,LJ,2882.5941000000003,670,FALSE
2021-05-01,2021,5,SPAIN,LE,519106.04825,32076,FALSE
2021-05-01,2021,5,SWEDEN,ES,59098.53735,7400,FALSE
2021-05-01,2021,5,SWITZERLAND,LS,158794.69455,8259,FALSE
2021-05-01,2021,5,TÜRKIYE,LT,677552.58145,25564,FALSE
2021-05-01,2021,5,UNITED KINGDOM,EG,811337.78655,27083,TRUE
2021-06-01,2021,6,ALBANIA,LA,14561.34425,1191,FALSE
2021-06-01,2021,6,ARMENIA,UD,18210.886899999998,872,FALSE
2021-06-01,2021,6,AUSTRIA,LO,92673.8031,7838,FALSE
2021-06-01,2021,6,BELGIUM,EB,360738.31035,8808,FALSE
2021-06-01,2021,6,BOSNIA AND HERZEGOVINA,LQ,9852.6398,764,FALSE
2021-06-01,2021,6,BULGARIA,LB,39625.7324,2557,FALSE
2021-06-01,2021,6,CANARY ISLANDS,GC,108490.1782,10147,FALSE
2021-06-01,2021,6,CROATIA,LD,28110.13435,3863,FALSE
2021-06-01,2021,6,CYPRUS,LC,54117.991500000004,2500,FALSE
2021-06-01,2021,6,CZECHIA,LK,44306.635,3890,FALSE
2021-06-01,2021,6,DENMARK,EK,96873.0334,6579,TRUE
2021-06-01,2021,6,ESTONIA,EE,9677.9195,1166,FALSE
2021-06-01,2021,6,FINLAND,EF,55218.5962,3947,FALSE
2021-06-01,2021,6,FRANCE,LF,898656.60305,53627,FALSE
2021-06-01,2021,6,GEORGIA,UG,34631.9756,1420,FALSE
