STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,rep_airp,Reporting airport,schedule,Type of schedule,tra_cov,Transport coverage,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2008,,3109899,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2009,,2918676,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2010,,3293539,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2011,,3506698,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2012,,3649926,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2013,,4031518,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2014,,4290028,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2015,,4619298,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2016,,5080100,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2017,,6007724,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2018,,6805457,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2019,,7318187,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2020,,1752445,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2021,,2547912,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2022,,5861597,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2023,,7813491,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL,International transport,2024,,8968239,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2004,,1376036,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2005,,1388919,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2006,,1405148,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2007,,1583819,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2008,,1766153,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2009,,1676619,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2010,,1941355,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2011,,2083587,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2012,,2144447,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2013,,2387474,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2014,,2604003,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2015,,2902989,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2016,,3293619,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2017,,4021966,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2018,,4506051,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2019,,4835059,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2020,,1243524,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2021,,1873590,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2022,,4292855,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2023,,5657323,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_IEU27_2020,International transport Intra-EU27 (from 2020),2024,,6450432,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2004,,1376277,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2005,,1360133,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2006,,1287066,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2007,,1387549,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2008,,1343746,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2009,,1242057,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2010,,1352184,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2011,,1423111,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2012,,1505479,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2013,,1644044,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2014,,1686025,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2015,,1716309,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2016,,1786481,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2017,,1985758,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2018,,2299406,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2019,,2483128,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2020,,508921,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2021,,674322,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2022,,1568742,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2023,,2156168,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,INTL_XEU27_2020,International transport Extra-EU27 (from 2020),2024,,2517807,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2004,,37808,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2005,,8188,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2006,,7656,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2007,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2008,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2009,,0,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2010,,9,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2011,,25,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2012,,419,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2013,,330,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2014,,4,,,,,
dataflow,ESTAT:AVIA_PAOA(1.0),"Air passenger transport by type of schedule, transport coverage and main airports",A,Annual,PAS,Passenger,PAS_CRD,Passengers carried,MT_LMML,LUQA airport,TOT,Total,NAT,National transport,2015,,259,,,,,
