YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2014,7,SLOVENIA,LJ,11050.815,1466,FALSE
2014,7,SPAIN,LE,1492394.705,76797,FALSE
2014,7,SWEDEN,ES,258653.595,19843,FALSE
2014,7,SWITZERLAND,LS,446370.106,22498,FALSE
2014,7,TÜRKIYE,LT,1357350.1099999999,61022,FALSE
2014,7,UNITED KINGDOM,EG,3119095.047,110512,TRUE
2014,8,ALBANIA,LA,10248.621,902,FALSE
2014,8,ARMENIA,UD,23426.975,1159,FALSE
2014,8,AUSTRIA,LO,219447.13,15583,FALSE
2014,8,BELGIUM,EB,364065.776,14666,FALSE
2014,8,BOSNIA AND HERZEGOVINA,LQ,5868.04,745,FALSE
2014,8,BULGARIA,LB,101501.968,5927,FALSE
2014,8,CANARY ISLANDS,GC,260493.011,13950,FALSE
2014,8,CROATIA,LD,67262.485,6650,FALSE
2014,8,CYPRUS,LC,110429.88,3605,FALSE
2014,8,CZECHIA,LK,106185.171,7365,FALSE
2014,8,DENMARK,EK,254901.573,15622,TRUE
2014,8,FINLAND,EF,182780.642,10489,FALSE
2014,8,FRANCE,LF,1978189.016,84604,FALSE
2014,8,GEORGIA,UG,25075.686,1400,FALSE
2014,8,GERMANY,ED,2606932.192,97842,FALSE
2014,8,GREECE,LG,548128.502,32713,FALSE
2014,8,HUNGARY,LH,58955.753,4341,FALSE
2014,8,ICELAND,BI,32295.701,2188,FALSE
2014,8,IRELAND,EI,220411.422,11380,FALSE
2014,8,ITALY,LI,1276140.338,81991,FALSE
2014,8,KOSOVO,BK,11254.004,845,FALSE
2014,8,LATVIA,EV,36219.016,3172,FALSE
2014,8,LITHUANIA,EY,25328.804,2314,FALSE
2014,8,LUXEMBOURG,EL,101342.871,2464,FALSE
2014,8,MALTA,LM,39617.935,2137,FALSE
2014,8,"MOLDOVA, REPUBLIC OF",LU,11845.95,957,FALSE
2014,8,MONACO,LN,61.295,78,FALSE
2014,8,MONTENEGRO,LY,20727.065,1596,FALSE
2014,8,NETHERLANDS,EH,965096.923,26086,FALSE
2014,8,NORTH MACEDONIA,LW,8849.835000000001,720,FALSE
2014,8,NORWAY,EN,286220.614,35293,TRUE
2014,8,POLAND,EP,206372.832,15763,FALSE
2014,8,PORTUGAL,LP,382064.874,17463,TRUE
2014,8,ROMANIA,LR,93422.67,6530,FALSE
2014,8,SERBIA,LY,33949.138,3214,FALSE
2014,8,SLOVAKIA,LZ,18071.571,1554,FALSE
2014,8,SLOVENIA,LJ,10930.581,1435,FALSE
2014,8,SPAIN,LE,1498712.273,76213,FALSE
2014,8,SWEDEN,ES,261589.643,22650,FALSE
