FLIGHT_MONTH,YEAR,MONTH,STATE_NAME,STATE_CODE,CO2_QTY_TONNES,TF,NOTE
2020-07-01,2020,7,FRANCE,LF,747906.281,48342,FALSE
2020-07-01,2020,7,GEORGIA,UG,12555.508,316,FALSE
2020-07-01,2020,7,GERMANY,ED,1044906.52,48034,FALSE
2020-07-01,2020,7,GREECE,LG,222363.875,18635,FALSE
2020-07-01,2020,7,HUNGARY,LH,33859.477,2716,FALSE
2020-07-01,2020,7,ICELAND,BI,9185.959,1250,FALSE
2020-07-01,2020,7,IRELAND,EI,92354.568,4340,FALSE
2020-07-01,2020,7,ITALY,LI,444780.576,37618,FALSE
2020-07-01,2020,7,KOSOVO,BK,7094.47,506,FALSE
2020-07-01,2020,7,LATVIA,EV,19210.564,1651,FALSE
2020-07-01,2020,7,LITHUANIA,EY,17297.043,1549,FALSE
2020-07-01,2020,7,LUXEMBOURG,EL,123339.681,1861,FALSE
2020-07-01,2020,7,MALTA,LM,16417.11,1211,FALSE
2020-07-01,2020,7,"MOLDOVA, REPUBLIC OF",LU,6730.785000000001,544,FALSE
2020-07-01,2020,7,MONACO,LN,46.391000000000005,74,FALSE
2020-07-01,2020,7,MONTENEGRO,LY,5045.801,668,FALSE
2020-07-01,2020,7,NETHERLANDS,EH,540834.174,14145,FALSE
2020-07-01,2020,7,NORTH MACEDONIA,LW,6760.683,479,FALSE
2020-07-01,2020,7,NORWAY,EN,115798.27,18334,TRUE
2020-07-01,2020,7,POLAND,EP,115454.76000000001,10031,FALSE
2020-07-01,2020,7,PORTUGAL,LP,146169.733,9385,TRUE
2020-07-01,2020,7,ROMANIA,LR,60120.027,4515,FALSE
2020-07-01,2020,7,SERBIA,LY,19170.553,1871,FALSE
2020-07-01,2020,7,SLOVAKIA,LZ,3649.764,744,FALSE
2020-07-01,2020,7,SLOVENIA,LJ,2643.556,658,FALSE
2020-07-01,2020,7,SPAIN,LE,528440.865,37933,FALSE
2020-07-01,2020,7,SWEDEN,ES,57295.579,6661,FALSE
2020-07-01,2020,7,SWITZERLAND,LS,151964.744,10265,FALSE
2020-07-01,2020,7,TÜRKIYE,LT,566549.878,29094,FALSE
2020-07-01,2020,7,UNITED KINGDOM,EG,862076.439,35111,TRUE
2020-08-01,2020,8,ALBANIA,LA,13321.763,1139,FALSE
2020-08-01,2020,8,ARMENIA,UD,5453.344,237,FALSE
2020-08-01,2020,8,AUSTRIA,LO,92872.198,8721,FALSE
2020-08-01,2020,8,BELGIUM,EB,299467.902,8154,FALSE
2020-08-01,2020,8,BOSNIA AND HERZEGOVINA,LQ,4976.153,468,FALSE
2020-08-01,2020,8,BULGARIA,LB,51674.557,3047,FALSE
2020-08-01,2020,8,CANARY ISLANDS,GC,146331.789,12314,FALSE
2020-08-01,2020,8,CROATIA,LD,48020.277,5761,FALSE
2020-08-01,2020,8,CYPRUS,LC,47652.798,2108,FALSE
2020-08-01,2020,8,CZECHIA,LK,36128.397,3560,FALSE
2020-08-01,2020,8,DENMARK,EK,81983.199,7291,TRUE
2020-08-01,2020,8,ESTONIA,EE,7164.817,1092,FALSE
2020-08-01,2020,8,FINLAND,EF,54742.04,4027,FALSE
2020-08-01,2020,8,FRANCE,LF,899694.495,54131,FALSE
2020-08-01,2020,8,GEORGIA,UG,12116.23,363,FALSE
2020-08-01,2020,8,GERMANY,ED,1166238.76,51785,FALSE
2020-08-01,2020,8,GREECE,LG,343637.813,24958,FALSE
2020-08-01,2020,8,HUNGARY,LH,38761.451,2946,FALSE
2020-08-01,2020,8,ICELAND,BI,6465.652,1085,FALSE
2020-08-01,2020,8,IRELAND,EI,107746.418,5298,FALSE
2020-08-01,2020,8,ITALY,LI,565994.729,47952,FALSE
2020-08-01,2020,8,KOSOVO,BK,7706.156,548,FALSE
2020-08-01,2020,8,LATVIA,EV,18877.171000000002,1826,FALSE
2020-08-01,2020,8,LITHUANIA,EY,20690.324,1795,FALSE
2020-08-01,2020,8,LUXEMBOURG,EL,126847.90000000001,1867,FALSE
2020-08-01,2020,8,MALTA,LM,25703.553,1782,FALSE
2020-08-01,2020,8,"MOLDOVA, REPUBLIC OF",LU,7015.332,508,FALSE
2020-08-01,2020,8,MONACO,LN,53.1,71,FALSE
2020-08-01,2020,8,MONTENEGRO,LY,6931.113,851,FALSE
2020-08-01,2020,8,NETHERLANDS,EH,597465.504,17663,FALSE
2020-08-01,2020,8,NORTH MACEDONIA,LW,6358.909000000001,471,FALSE
2020-08-01,2020,8,NORWAY,EN,122660.633,19093,TRUE
2020-08-01,2020,8,POLAND,EP,150067.85,12290,FALSE
2020-08-01,2020,8,PORTUGAL,LP,215196.398,12978,TRUE
2020-08-01,2020,8,ROMANIA,LR,71399.436,4977,FALSE
2020-08-01,2020,8,SERBIA,LY,20911.401,1933,FALSE
2020-08-01,2020,8,SLOVAKIA,LZ,6526.433,921,FALSE
2020-08-01,2020,8,SLOVENIA,LJ,3042.0350000000003,742,FALSE
2020-08-01,2020,8,SPAIN,LE,697484.9400000001,47945,FALSE
2020-08-01,2020,8,SWEDEN,ES,71864.009,7915,FALSE
2020-08-01,2020,8,SWITZERLAND,LS,170027.833,11445,FALSE
